Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59
2,0.18931599,0.057817914,0.005034197,0.058877572,0.009015886,0.10431302,0.009256639,0.048552237,0.005147536,0.026482224,0.023174256,0.03723871,0.051321741,0.04976476,0.033451878,0.027557306,0.029192522,0.092692077,0.057646841,0.15387382,0.080200955,0.12771608,0.060105946,0.075371437,0.022779278,0.18916306,0.19585119,0.19244422,0.16983917,0.22138837,0.11389006,0.083468251,0.087236769,0.12874319,0.10211319,0.19834769,0.094480284,0.14858593,0.054485351,0.062926114,0.057685424,0.065810725,0.075669512,0.069601662,0.045871422,0.037408572,0.038859814,0.038661975,0.036752414,0.07171347,0.076075055,0.066158481,0.030160291,0.029771177,0.046492219,0.038227577,0.031983174,0.41391137,0.57031655
2,0.21879306,0.053217709,0.010234918,0.073259562,0.013764361,0.095929377,0.010526479,0.050237101,0.007036481,0.028596416,0.0274093,0.051472012,0.045783754,0.047426358,0.03951028,0.026200619,0.02140048,0.079159804,0.057086039,0.12936482,0.076591812,0.13656138,0.065959178,0.070161104,0.025439259,0.15366708,0.14608292,0.17462468,0.15399686,0.18781103,0.12468581,0.071232803,0.074663177,0.12648338,0.08936289,0.1789562,0.085558794,0.13991109,0.041291405,0.060494009,0.05199055,0.063049048,0.066248953,0.06305825,0.055344243,0.03599773,0.038636185,0.035157386,0.036633555,0.071047306,0.060360547,0.060633928,0.045059055,0.030130334,0.042710997,0.033637125,0.05187811,0.43761578,0.61233252
2,0.19290636,0.043076541,0.007773052,0.071429335,0.014317194,0.078107148,0.009943952,0.050855096,0.005964987,0.023000255,0.036216538,0.048346996,0.045004349,0.049369603,0.03718105,0.025006987,0.018802205,0.085317932,0.061681841,0.14485615,0.080682658,0.13988207,0.074271023,0.07215105,0.026490621,0.15665685,0.17805122,0.18682301,0.19245061,0.20403372,0.14488745,0.10376874,0.076548174,0.15228595,0.094516188,0.19340931,0.089689657,0.14406161,0.047231857,0.062685713,0.052752234,0.070995353,0.070994705,0.069122471,0.05965871,0.037430499,0.030602587,0.03524426,0.041204773,0.071491286,0.06068195,0.062798195,0.036544763,0.035425261,0.031178351,0.039236803,0.043533914,0.44025859,0.56054425
2,0.16213873,0.031184642,0.003775276,0.072927415,0.009000158,0.066143498,0.00788145,0.061625481,0.002098446,0.020928349,0.031316057,0.040887564,0.03426465,0.043329626,0.039480988,0.021759851,0.016283117,0.090224609,0.07097704,0.16226523,0.077560775,0.14318514,0.081332982,0.071124651,0.026948217,0.16122672,0.18617313,0.24061979,0.24146563,0.20349349,0.15560828,0.12079772,0.10430606,0.16014062,0.1110374,0.2347679,0.094546735,0.18096004,0.046597317,0.074397326,0.062546417,0.074507535,0.061277445,0.061328899,0.059545115,0.037463728,0.028046925,0.031676151,0.045788869,0.060944054,0.035509836,0.067504056,0.039298069,0.027255276,0.022113018,0.035221253,0.047873341,0.39839882,0.51128024
2,0.16267575,0.038012035,0.005321704,0.071775898,0.007755213,0.059577145,0.00959802,0.0567546,0.002837729,0.017911686,0.027671017,0.041156754,0.035266981,0.036305774,0.036954269,0.023289075,0.01553965,0.082910568,0.080514349,0.15638727,0.093935125,0.15514103,0.080938242,0.080155022,0.032454215,0.1548526,0.19182691,0.22776558,0.22591969,0.20229504,0.15658092,0.12110842,0.094310172,0.16056034,0.095492177,0.22720239,0.091972187,0.16982719,0.056821056,0.080133401,0.055645816,0.066823103,0.059865244,0.059881072,0.066544667,0.03340314,0.027202293,0.033597942,0.046685103,0.068358406,0.040037341,0.059497003,0.036038775,0.028786644,0.020636987,0.039653264,0.052934006,0.41551414,0.51756036
2,0.18848062,0.049968731,0.009358515,0.060555223,0.008339843,0.085386947,0.011359347,0.046347123,0.002966683,0.024633443,0.028573913,0.042082626,0.035743356,0.055098418,0.039757714,0.024334051,0.020420657,0.077119567,0.081041478,0.14422673,0.080728821,0.14602911,0.070016325,0.077661656,0.039137628,0.15166837,0.17452128,0.19410348,0.19706206,0.19000588,0.16348071,0.1268207,0.077675551,0.16575252,0.10231473,0.20713268,0.087759294,0.14510293,0.057701573,0.075522631,0.047440581,0.061143141,0.069695383,0.071214288,0.058009092,0.032300368,0.033972111,0.033363715,0.041072622,0.066009901,0.047684848,0.061659921,0.036871139,0.030364113,0.034448862,0.042137325,0.03770642,0.42827028,0.55363351
2,0.20321427,0.049997844,0.00467022,0.059875034,0.015192156,0.092203371,0.009098069,0.058028504,0.007213483,0.025221745,0.031277012,0.050747707,0.045826349,0.043164641,0.036446802,0.024434896,0.023740059,0.069837369,0.071698591,0.13070057,0.082162261,0.12675798,0.065052062,0.076546937,0.0298723,0.14352128,0.16425642,0.17162161,0.18321672,0.16849561,0.13193901,0.1069511,0.078435451,0.15160777,0.080617584,0.19641857,0.080422491,0.13726871,0.055058327,0.062150512,0.052776393,0.068416536,0.068740204,0.066087708,0.060037952,0.039365228,0.034637034,0.03445866,0.03970727,0.072754472,0.058792476,0.056326404,0.038931247,0.033131171,0.04390692,0.040569466,0.049440905,0.44287434,0.59345692
2,0.20295732,0.044073015,0.004334689,0.071486868,0.011224245,0.072157428,0.009546991,0.05870413,0.006793293,0.02834267,0.031353213,0.047163345,0.045815717,0.048041221,0.032825999,0.028486889,0.024983712,0.071290694,0.075223774,0.12594709,0.08426477,0.13664635,0.070030719,0.074864179,0.034361344,0.1384531,0.16008428,0.17344068,0.18816768,0.15841158,0.13317405,0.11306051,0.088304386,0.15585318,0.08829125,0.18555216,0.078371748,0.14404902,0.0510609,0.073219493,0.046757974,0.069804929,0.064990342,0.067782298,0.060945977,0.037112106,0.044507418,0.033709615,0.042103961,0.069095671,0.051636055,0.061673876,0.047180101,0.032627691,0.03551269,0.034678891,0.046298705,0.4312669,0.60146558
2,0.1940566,0.042984448,0.00494002,0.070019186,0.009020526,0.078764446,0.007015149,0.067438729,0.006331926,0.025415035,0.026407765,0.045794055,0.040290672,0.037811883,0.038861845,0.025046034,0.024139136,0.078433871,0.075532265,0.14236218,0.088144079,0.14072654,0.060195044,0.075777501,0.037503637,0.14225344,0.1676683,0.18444361,0.20032796,0.17868601,0.14504831,0.11847219,0.089882702,0.1509053,0.085747518,0.1929177,0.083420046,0.14000554,0.049771957,0.081174679,0.056119107,0.073077276,0.074145988,0.065952241,0.064920366,0.039490532,0.034815263,0.036121715,0.040407371,0.059783168,0.04364853,0.063857071,0.042007931,0.030377788,0.032139979,0.035482053,0.050166223,0.44607309,0.56578755
2,0.18220167,0.052215241,0.003475056,0.053101785,0.00926703,0.099169791,0.007036067,0.043986287,0.005381241,0.031091111,0.027113564,0.035981037,0.043407746,0.048109107,0.03629617,0.02105318,0.020699656,0.074193053,0.069012769,0.15454014,0.089247756,0.13677341,0.059121486,0.078537047,0.036791045,0.15655676,0.18512546,0.17887878,0.18912847,0.19030046,0.15376323,0.12622073,0.075696297,0.14718457,0.087575816,0.19821526,0.088723019,0.1419975,0.051799215,0.075893447,0.050523672,0.055731732,0.067702465,0.076321676,0.054316249,0.031981692,0.040905457,0.045586817,0.038420316,0.064391442,0.060349945,0.061454039,0.032041602,0.031314064,0.042949196,0.037972212,0.03943301,0.42947721,0.57165271
2,0.19605947,0.057702128,0.007160404,0.067891195,0.011728653,0.086178429,0.012248818,0.054476514,0.008100941,0.026752716,0.028748162,0.037167307,0.042510249,0.047357559,0.03759617,0.02164999,0.025455136,0.070509069,0.066321366,0.14210851,0.085075736,0.13067959,0.066022404,0.074493855,0.029094826,0.13943721,0.16419406,0.16234958,0.1777955,0.17461707,0.15067446,0.11639991,0.076423325,0.13735481,0.080509491,0.1934714,0.080779962,0.13957529,0.05723507,0.067994364,0.048571315,0.063584328,0.065742195,0.069783434,0.057763968,0.034840755,0.033828195,0.041624546,0.040097672,0.069154903,0.060795017,0.063378535,0.035178181,0.031396404,0.041555937,0.038376458,0.044857729,0.46289438,0.57984
2,0.19096331,0.053123392,0.007155843,0.059709501,0.009502055,0.078645542,0.007458333,0.052619338,0.007382243,0.023160914,0.027289936,0.033289831,0.04096707,0.052065387,0.037460387,0.020912612,0.031554695,0.071159676,0.063718319,0.14117903,0.087786436,0.1462502,0.073396571,0.080808811,0.031786811,0.14879818,0.19549075,0.1823447,0.18058622,0.19977951,0.15236109,0.11793029,0.087449349,0.14704856,0.084525421,0.19091317,0.083318241,0.15776105,0.05684758,0.08107233,0.047063466,0.061481517,0.064271495,0.073451072,0.052852206,0.041002721,0.038012285,0.035414211,0.039944071,0.060150828,0.052515004,0.06506037,0.034454934,0.034633275,0.036759228,0.032572914,0.043467581,0.43527544,0.56430984
2,0.18030839,0.054408606,0.006263468,0.056450259,0.006799066,0.088538967,0.009929545,0.050190825,0.008675197,0.024951767,0.024082378,0.026111361,0.041245434,0.053269725,0.037097998,0.019941615,0.027664244,0.078646764,0.063028321,0.1417886,0.084725596,0.13853599,0.08144065,0.082110226,0.044157054,0.15024804,0.21446089,0.1833626,0.19194652,0.19383807,0.18267801,0.12845647,0.091985345,0.13087484,0.088340461,0.18777166,0.092593327,0.15334475,0.055370379,0.085330218,0.049768955,0.047440045,0.066550516,0.077104129,0.062497932,0.035450391,0.043418653,0.041685496,0.036557637,0.063409902,0.054341134,0.069669448,0.036279898,0.033740114,0.041184522,0.036864191,0.039247882,0.42391998,0.55536449
2,0.1932244,0.053462651,0.006375521,0.058882039,0.007785046,0.081159748,0.010400006,0.054722287,0.004535732,0.030466905,0.024359893,0.028778663,0.039394349,0.050820861,0.035599645,0.019699642,0.03188796,0.071621895,0.059836932,0.13678765,0.08308129,0.14179786,0.076872766,0.08795242,0.042138558,0.15558796,0.20317432,0.18453284,0.19424221,0.19022797,0.15911196,0.13310874,0.094389379,0.12830184,0.085207105,0.17504069,0.089035101,0.1552891,0.061517555,0.086586051,0.054968692,0.052409817,0.063346729,0.076950148,0.060624532,0.041439369,0.048779983,0.040033977,0.037110649,0.059142068,0.060383577,0.058508959,0.041750617,0.038228992,0.038066298,0.03398224,0.041842934,0.42558801,0.56456089
2,0.1959886,0.057800468,0.008014462,0.054367926,0.009390139,0.087572247,0.006264072,0.057471529,0.005406045,0.030293029,0.026490305,0.035928302,0.038468197,0.04739131,0.039523814,0.024562372,0.030670794,0.072415516,0.062463704,0.13039504,0.082936466,0.14155467,0.071628317,0.094364516,0.038960986,0.15344422,0.19693041,0.18154748,0.20157093,0.18263774,0.16086954,0.1430628,0.11545119,0.12749256,0.0890527,0.18853427,0.085076652,0.146135,0.060942702,0.094454832,0.053548068,0.05460104,0.063436516,0.074543417,0.064020343,0.041183706,0.045199331,0.041126378,0.039394669,0.053027615,0.050369505,0.064081214,0.044526059,0.034862436,0.039265987,0.031625502,0.033434018,0.43002984,0.55505097
2,0.2142892,0.060975932,0.00682961,0.068147123,0.013686025,0.078961737,0.013690901,0.060792301,0.007206348,0.026569169,0.032662667,0.036097016,0.042021979,0.050209489,0.040572792,0.030639395,0.027765537,0.079545654,0.057380784,0.12445287,0.066739954,0.12380399,0.072942622,0.084582627,0.046077609,0.13196972,0.16322283,0.15807678,0.19541006,0.16244006,0.1417138,0.13420023,0.11185241,0.121983,0.081716716,0.1636502,0.079113677,0.12550485,0.056843963,0.084643237,0.057597265,0.055285286,0.060350414,0.066523939,0.061310682,0.043065578,0.047907066,0.038474061,0.03687999,0.057981893,0.057688557,0.062855661,0.0475736,0.037970375,0.044463091,0.036361489,0.045850463,0.43855217,0.60239142
3,0.19042554,0.080180995,0.007206296,0.067729667,0.006474088,0.062917933,0.006780034,0.066171028,0.009110861,0.038689878,0.034058221,0.029462552,0.033530217,0.030542416,0.030058218,0.039276861,0.040339924,0.13327724,0.039912075,0.10974665,0.051860355,0.10827659,0.059055671,0.13069779,0.063556455,0.15560232,0.13420582,0.13251135,0.17239656,0.14623666,0.15912206,0.19239326,0.15796745,0.11995718,0.057678599,0.15261239,0.0669664,0.13768533,0.086077608,0.15696485,0.078270815,0.050350074,0.051714197,0.051418919,0.048211597,0.059280392,0.06206508,0.061624583,0.055402692,0.060241312,0.047034748,0.044593539,0.052956112,0.04889816,0.062206984,0.054338951,0.047079407,0.45026737,0.56041807
3,0.19291544,0.073539935,0.009000063,0.066913821,0.006370968,0.066117361,0.00597429,0.067687646,0.008462241,0.040794447,0.033360288,0.028076133,0.029592048,0.030346591,0.031776559,0.035123803,0.040788572,0.13482206,0.049272262,0.10888945,0.055435546,0.11355005,0.059422735,0.14157042,0.066029415,0.15897216,0.13976458,0.12936915,0.18019687,0.14275084,0.15799434,0.20211631,0.16332807,0.12860881,0.058507614,0.14685372,0.065728165,0.13020404,0.086338311,0.16433001,0.083305396,0.04845693,0.050924219,0.049604032,0.0465753,0.057628244,0.055862006,0.056855787,0.053567931,0.050540641,0.052323692,0.043467529,0.053157244,0.047221206,0.059558976,0.05424105,0.045436583,0.43886817,0.55811512
3,0.17527066,0.077228747,0.007545742,0.054149825,0.006335256,0.072672412,0.005729365,0.061066929,0.007351913,0.038246933,0.030833777,0.029512906,0.02921805,0.031455446,0.031979106,0.03697842,0.045546286,0.13824396,0.051156778,0.11694597,0.051580936,0.11544057,0.058244608,0.14178173,0.068585172,0.18408392,0.14963245,0.13499083,0.1927028,0.15529303,0.17415486,0.21135165,0.17010985,0.13461132,0.06666185,0.14774489,0.072854847,0.13716365,0.10317118,0.1679102,0.090465941,0.053782668,0.051345546,0.050545014,0.046945971,0.053944539,0.064436942,0.058701679,0.053237021,0.056565661,0.051965926,0.04038927,0.051574081,0.049698845,0.060091347,0.051511675,0.037386276,0.43168798,0.52581
3,0.17194173,0.068356939,0.008902064,0.065385267,0.006832419,0.067144878,0.007618791,0.065931812,0.008120717,0.040523913,0.031145591,0.026562437,0.024929374,0.028505297,0.031930581,0.035528954,0.039000735,0.14113598,0.053705402,0.1150898,0.049674798,0.11720949,0.059258521,0.14526999,0.069074444,0.16956203,0.13995531,0.13810813,0.19228931,0.15083835,0.17235917,0.21653056,0.16907135,0.13526033,0.064488381,0.14882256,0.069617942,0.13404,0.095292449,0.16687511,0.089232258,0.050674483,0.05208287,0.044202864,0.049073368,0.0586905,0.060983602,0.059800226,0.052259035,0.054321341,0.044644553,0.040852983,0.0567687,0.044069495,0.054237701,0.053385317,0.04636978,0.43824765,0.53166598
3,0.18012284,0.069021858,0.007380453,0.063299701,0.006772351,0.063432716,0.008119409,0.06550286,0.008488134,0.040271983,0.03227634,0.028234979,0.030178241,0.030841047,0.029510574,0.035300083,0.037465986,0.14025609,0.046957627,0.11969519,0.055356562,0.11548683,0.062924147,0.14553572,0.062849462,0.17026305,0.13933259,0.13789164,0.18462877,0.15615273,0.1632199,0.20673646,0.16908939,0.13279179,0.063921168,0.16912396,0.06380482,0.13244827,0.090008855,0.16380939,0.087969698,0.055557646,0.057296153,0.047426354,0.049159124,0.054416221,0.065075517,0.060926236,0.055601858,0.057174169,0.05046773,0.047932196,0.05721131,0.047493879,0.054526608,0.055841763,0.045976948,0.43742463,0.53197759
3,0.16876909,0.068533964,0.007802555,0.069407843,0.006129425,0.063004009,0.008210177,0.070721976,0.008570693,0.037504427,0.035623338,0.033396002,0.0272377,0.0301248,0.030083684,0.038267486,0.041310161,0.14231814,0.043039709,0.11176045,0.054962974,0.10508217,0.056056153,0.13411044,0.070812121,0.15033332,0.13400468,0.14503318,0.18356474,0.1437117,0.15816404,0.20626272,0.18086702,0.13181864,0.057196725,0.15964502,0.061731733,0.13777824,0.091913141,0.17640509,0.082323097,0.056173712,0.051448338,0.04150233,0.050069951,0.053968724,0.065235481,0.06064168,0.053407416,0.051744878,0.045307431,0.043152463,0.055027369,0.047363844,0.051462058,0.053053662,0.04851073,0.44384414,0.54459131
3,0.17575146,0.074461453,0.007743376,0.072207116,0.005963869,0.06613154,0.005228252,0.06562712,0.008612688,0.041814327,0.033723067,0.031623062,0.031483453,0.029176746,0.031511739,0.031420428,0.036421783,0.13800935,0.045414757,0.1124649,0.058976989,0.10831815,0.0616717,0.13747625,0.070481822,0.14989233,0.144394,0.14133054,0.18042302,0.14760476,0.16182613,0.21289501,0.1733917,0.13467145,0.061968766,0.16564323,0.066926688,0.14175196,0.09449967,0.17412297,0.078841627,0.055664882,0.054999553,0.049887657,0.048297334,0.054756727,0.063639216,0.065514088,0.05518961,0.057043977,0.04639234,0.04371392,0.051086608,0.05002163,0.053374931,0.050942764,0.051866237,0.43909082,0.53520656
3,0.18395317,0.077185169,0.007504921,0.070390917,0.00649009,0.066203959,0.007067055,0.068579972,0.007725051,0.038600679,0.031649228,0.032748345,0.031725965,0.03185761,0.030877858,0.034404408,0.043342281,0.13468042,0.043565527,0.11001863,0.051658925,0.10323446,0.062987804,0.1403956,0.068521574,0.14718686,0.12798996,0.12905414,0.17025858,0.14395063,0.15916805,0.18735354,0.16970433,0.13253456,0.052431189,0.15644667,0.059300859,0.13723357,0.091921218,0.16927706,0.083433315,0.057942152,0.056233421,0.046353202,0.045512594,0.057969134,0.064893857,0.063400984,0.051699687,0.054322127,0.050018337,0.04440045,0.052963279,0.0526627,0.05908294,0.05516905,0.047349375,0.44704023,0.55770475
3,0.19770406,0.079587393,0.009216367,0.068533443,0.004901615,0.07375282,0.006725994,0.069554664,0.008079828,0.042606026,0.033862364,0.027492102,0.027057515,0.028693089,0.032933455,0.036416661,0.039143909,0.1405898,0.041667819,0.10156695,0.052707616,0.099010795,0.056834381,0.14158744,0.077242203,0.15012273,0.12941544,0.12719044,0.16300498,0.1325759,0.15054469,0.19359267,0.1719752,0.12048553,0.050475631,0.136778,0.058395643,0.13527787,0.087152593,0.17754586,0.076757245,0.041158527,0.045442011,0.048619546,0.048392847,0.05366949,0.059586912,0.064258173,0.054433022,0.04716802,0.05471991,0.04419497,0.057282072,0.051100023,0.068615638,0.059950463,0.048007429,0.45374066,0.55961341
3,0.18040045,0.072510213,0.007913007,0.063985176,0.005427243,0.0629697,0.009103234,0.068962492,0.00783555,0.040893182,0.039124493,0.029394111,0.028229969,0.032823745,0.032964934,0.0377957,0.037869863,0.13791811,0.047190409,0.10224593,0.054019824,0.098725803,0.064079374,0.1378509,0.078106835,0.14836369,0.13337764,0.13424134,0.17908551,0.14053552,0.16004734,0.20144629,0.19282362,0.13001706,0.054478221,0.15483607,0.061479691,0.1417799,0.090044655,0.19766432,0.081084579,0.048050437,0.048077237,0.047410283,0.050600398,0.058220934,0.061751019,0.06700743,0.057028051,0.050812535,0.044994578,0.04293599,0.056002583,0.051050432,0.055922847,0.05841409,0.046574838,0.43653625,0.54345
3,0.1718836,0.074142367,0.007976062,0.064428739,0.004165091,0.06545537,0.005187,0.063978903,0.00634061,0.041531406,0.036360521,0.027747521,0.028625488,0.032708902,0.029282354,0.03658279,0.038005766,0.14032762,0.045396388,0.11229148,0.053543851,0.10336851,0.057449631,0.14036086,0.072842732,0.15292157,0.13997021,0.14104061,0.18077375,0.15017642,0.16634221,0.20705856,0.18981436,0.12927732,0.056334384,0.16611099,0.059593327,0.13846409,0.096117355,0.1855551,0.087995119,0.051052626,0.050471351,0.049042266,0.049308747,0.056490328,0.061237995,0.065829583,0.058861602,0.052620836,0.047979847,0.044803541,0.050971922,0.047474775,0.064762637,0.053681973,0.045630537,0.42686251,0.54073596
3,0.17001025,0.071741566,0.008124599,0.06144689,0.00526532,0.06704244,0.00603564,0.064394146,0.007849774,0.040735818,0.034358352,0.026087131,0.028576529,0.029814711,0.028012909,0.030691801,0.040947583,0.1487847,0.047845662,0.10933162,0.056749661,0.10849318,0.056842878,0.1442537,0.068212152,0.14103676,0.14663605,0.14476876,0.18126896,0.15624045,0.16307585,0.21759211,0.1834341,0.13618366,0.056920536,0.16659987,0.066511668,0.1416394,0.092847057,0.18443508,0.087479576,0.053472277,0.051812336,0.050273683,0.048484724,0.053777117,0.061760664,0.069825873,0.060179409,0.052449461,0.042950116,0.044686884,0.050241027,0.051680323,0.055996008,0.058878258,0.043832306,0.43079636,0.53065962
